ImageID,LabelName1,LabelName2,Height,Width,XMin1,XMax1,YMin1,YMax1,XMin2,XMax2,YMin2,YMax2,ReferringExpression
alex_451679,person,oven in use in center,480,640,331,557,130,470,81,392,34,356,The person is near the oven in use in center.
alex_498280,slim man dressed in black,oven in a kitchen,480,640,142,298,126,357,257,373,139,221,The slim man dressed in black is putting food in the oven in a kitchen.
alex_229481,person,oven by the wall,640,480,1,306,167,631,8,373,438,630,The person is cooking on the oven by the wall.
alex_564332,person,dark oven behind the person,428,640,21,314,74,423,146,639,12,216,The person is putting food in the dark oven behind the person.
alex_483446,boy wearing a hat,on oven behind the woman,480,640,204,461,42,327,425,639,359,479,The boy wearing a hat is in front of the on oven behind the woman.
alex_364665,person in a dark shirt,clean oven,347,500,230,499,0,346,0,423,0,343,The person in a dark shirt is reaching into the clean oven.
alex_395904,clean person dressed in a shirt and black pants,oven next to the counter,425,640,274,475,24,418,401,564,268,418,The clean person dressed in a shirt and black pants is removing object from the oven next to the counter.
alex_18563,man,on oven in the wall,512,528,115,353,173,490,226,381,198,407,The man is using the on oven in the wall.
alex_253579,person,old oven in the kitchen,640,599,215,460,205,630,99,270,453,625,The person is above the old oven in the kitchen.
alex_570515,man,lit oven,480,640,0,530,34,475,313,607,91,479,The man is putting a pot the lit oven.
alex_37615,man wearing a dark shirt,rounded oven in the back of the room,480,640,58,151,75,347,164,457,91,215,The man wearing a dark shirt is standing across from the rounded oven in the back of the room.
alex_551963,person,white oven by the wall,640,512,5,275,0,632,172,511,183,639,The person is using the white oven by the wall.
alex_246436,person,black oven near the cabinet,640,480,0,402,4,632,179,479,448,629,The person is cutting on top of the black oven near the cabinet.
alex_293148,man wearing a red striped shirt,black oven straight up,480,640,276,639,0,480,1,300,410,471,The man wearing a red striped shirt is cooking the black oven straight up.
alex_381610,man,hot oven in front of the person,398,640,0,310,12,397,258,638,17,391,The man is using the hot oven in front of the person.
alex_196789,man wearing pants,white oven in the back of the kitchen,480,640,476,551,147,318,384,457,192,289,The man wearing pants is standing by the white oven in the back of the kitchen.
alex_321718,person,open oven,612,612,36,276,18,595,412,600,409,597,The person is standing near the open oven.
alex_196280,boy,oven in the kitchen,640,640,0,368,87,633,227,639,415,629,The boy is cooking on the oven in the kitchen.
alex_564511,hungry man,black oven under a counter,640,478,95,447,7,632,0,126,430,639,The hungry man is taking food out of the black oven under a counter.
alex_348571,man wearing a dress,lit oven on the floor,454,640,71,559,7,445,7,283,0,240,The man wearing a dress is sitting near the lit oven on the floor.
alex_395463,clean man wearing a apron,closed oven,450,600,356,599,28,443,378,449,266,415,The clean man wearing a apron is standing beside the closed oven.
alex_325239,man,silver oven in the kitchen,424,640,271,415,67,389,20,349,183,417,The man is beside the silver oven in the kitchen.
alex_16590,person,white oven in front of,360,640,435,566,0,317,303,420,148,313,The person is in front of the white oven in front of.
alex_407260,laughing man,white oven,480,640,330,639,71,472,124,430,214,473,The laughing man is standing by the white oven.
alex_573149,excited man,oven in the kitchen,424,640,400,639,1,421,0,424,250,416,The excited man is looking at the oven in the kitchen.
alex_12754,person,oven in the kitchen,640,640,208,442,17,432,408,638,334,425,The person is making dinner the oven in the kitchen.
alex_429807,blond man,white oven is in the corner,640,480,115,260,188,556,192,332,295,532,The blond man is standing in front of the white oven is in the corner.
alex_77050,white person,white oven under the counter,480,640,8,466,3,407,377,639,300,404,The white person is standing beside the white oven under the counter.
alex_120061,person,oven in the cabinet,426,640,210,526,18,425,112,317,1,237,The person is opening the oven in the cabinet.
alex_393984,person,black oven,612,612,191,325,13,414,145,215,181,483,The person is standing beside the black oven.
alex_268239,man,round oven,427,640,47,320,55,418,236,639,6,320,The man is checking something in the round oven.
alex_199437,man,silver oven inside the pillar,480,640,347,540,143,439,259,394,201,314,The man is near the silver oven inside the pillar.
alex_328462,man,white oven,426,640,0,249,66,424,408,639,268,425,The man is facing away from the white oven.
alex_91416,man,metal oven,640,423,179,417,60,626,58,328,430,638,The man is in front of the metal oven.
alex_487720,man in cooks whites,oven in the wall,428,640,98,183,166,328,237,347,198,246,The man in cooks whites is standing beside the oven in the wall.
alex_345389,man wearing a yellow tank top,white oven in the kitchen,640,480,89,250,38,620,221,377,243,475,The man wearing a yellow tank top is standing near the white oven in the kitchen.
alex_257838,person,open oven,640,480,304,479,8,584,100,428,134,636,The person is putting food in the open oven.
alex_552775,person,open oven in the kitchen,500,375,1,95,133,337,41,372,120,499,The person is cooking with the open oven in the kitchen.
alex_557896,girl,oven,612,612,377,605,47,441,12,348,209,457,The girl is using the oven.
alex_79189,man,white oven next to the person,640,480,91,283,253,634,1,61,432,639,The man is standing by the white oven next to the person.
alex_327514,man,white oven,640,425,100,313,83,636,206,402,266,629,The man is standing near the white oven.
alex_495456,man wearing an oven mitt,working oven near a person's hand,480,640,1,262,0,365,91,606,2,479,The man wearing an oven mitt is getting something from the working oven near a person's hand.
alex_280930,girl,silver oven,425,640,255,528,1,419,0,242,248,419,The girl is putting things in the silver oven.
alex_150843,person,open oven against the wall,640,426,0,282,38,630,58,411,276,585,The person is opening the open oven against the wall.
alex_571038,person,white oven next to the person standing,375,500,103,393,16,368,0,150,290,370,The person is standing by the white oven next to the person standing.
alex_33638,man,oven against the wall,640,425,62,202,243,508,260,424,413,568,The man is inspecting the oven against the wall.
alex_345960,man,gas oven in the kitchen,640,480,250,370,39,449,52,239,69,517,The man is turning on the gas oven in the kitchen.
alex_95595,person wearing a white shirt,oven,419,640,115,639,23,405,0,337,184,418,The person wearing a white shirt is standing in front of the oven.
alex_264568,smiling man wearing an apron,oven in front of the person,640,480,187,479,99,543,4,397,272,629,The smiling man wearing an apron is putting something in the oven in front of the person.
alex_54654,man wearing a blue sweater,white oven in the kitchen,640,407,99,370,50,632,1,219,414,636,The man wearing a blue sweater is standing by the white oven in the kitchen.
alex_262016,man,lit oven in the back of the restaurant,428,640,347,438,138,269,427,508,189,221,The man is standing by the lit oven in the back of the restaurant.
alex_527750,man,white oven in the kitchen,640,427,176,291,124,463,16,183,288,485,The man is standing next to the white oven in the kitchen.
alex_568205,blonde person wearing red,oven next to the refrigerator,480,640,316,639,1,474,1,395,23,474,The blonde person wearing red is cooking bread in the oven next to the refrigerator.
alex_201111,person,oven by the cabinets,426,640,80,289,141,415,208,358,208,359,The person is putting something in the oven by the cabinets.
alex_142240,person wearing a black shirt,white oven by a sink,480,640,243,639,108,473,0,503,2,473,The person wearing a black shirt is putting food in the white oven by a sink.
alex_267683,pensive person wearing a tshirt,large oven by the wall,415,500,348,499,63,406,0,270,358,412,The pensive person wearing a tshirt is standing by the large oven by the wall.
alex_504747,person,oven under the cake,427,640,32,381,37,426,294,639,162,422,The person is giving a thumbs up by the oven under the cake.
alex_25758,man,hot oven in the kitchen,240,320,114,319,5,236,4,284,0,235,The man is using the hot oven in the kitchen.
alex_424349,person wearing a green uniform,large oven in a pizza restaurant,426,640,323,560,135,420,148,474,149,331,The person wearing a green uniform is using the large oven in a pizza restaurant.
alex_551654,person,white oven,640,513,23,287,34,639,338,449,371,580,The person is using the white oven.
alex_156029,person,brick oven in the wall,428,640,323,452,201,421,408,493,200,290,The person is using the brick oven in the wall.
alex_103870,person dressed in a flannel shirt,oven against the wall,480,640,130,378,108,363,140,464,184,478,The person dressed in a flannel shirt is using the oven against the wall.
alex_554445,person,white oven,480,640,284,433,112,376,255,448,219,379,The person is in front of the white oven.
alex_397133,man wearing a white shirt,large oven against the wall,427,640,388,497,69,346,1,193,164,262,The man wearing a white shirt is standing by the large oven against the wall.
alex_208871,man wearing a yellow shirt,metalic oven in the kitchen,640,480,80,394,90,630,388,464,455,633,The man wearing a yellow shirt is closing the metalic oven in the kitchen.
alex_180718,person,white oven in the kitchen,640,427,16,351,144,630,280,420,561,636,The person is beside the white oven in the kitchen.
alex_418292,person,oven lower center,427,640,316,589,27,426,139,444,288,427,The person is serving food from the oven lower center.
alex_239444,person,black oven in the wall,480,640,40,390,0,480,247,515,175,472,The person is putting the pizza in the black oven in the wall.
alex_233483,man,keyboard,427,640,260,639,102,424,0,244,277,351,The man is by the keyboard.
alex_264222,person,big keyboard,500,375,59,325,5,480,200,375,362,493,The person is typing on the big keyboard.
alex_9483,person,black keyboard on the table,480,640,36,176,62,479,306,422,317,360,The person is standing by the black keyboard on the table.
alex_146504,person,white keyboard on the table,427,640,0,502,1,409,202,370,119,203,The person is near the white keyboard on the table.
alex_391794,man,black keyboard on a pullout drawer on a desk,360,640,197,639,0,359,33,235,159,359,The man is in front of the black keyboard on a pullout drawer on a desk.
alex_76738,man wearing a sideways hat,black keyboard in front of the man,375,500,68,373,5,160,0,500,144,374,The man wearing a sideways hat is near the black keyboard in front of the man.
