ImageID,LabelName1,LabelName2,Height,Width,XMin1,XMax1,YMin1,YMax1,XMin2,XMax2,YMin2,YMax2,ReferringExpression
2395928,ketchup,mayo,334,500,130,360,125,211,143,344,129,190,Ketchup and Mayo is on the sandwich
2395976,giraffes,giraffes,375,500,30,254,57,337,131,219,177,311,Two giraffes is walking in the yard
2396294,Fish,stars,333,500,348,375,181,203,440,467,150,179,Fish and stars is on the cake
2396313,cars,cars,500,375,239,275,234,261,210,241,231,254,Cars is present
2396322,words,words,375,500,156,273,226,270,290,383,225,269,Words is red
2396411,fence,field,500,322,0,322,239,324,0,321,217,297,A fence and another field is in the background
2396420,ski poles,ski poles,500,375,227,248,276,443,247,277,278,422,Ski poles is in the child's hands
2396500,onion,onion,380,500,270,354,245,314,291,334,190,217,Onions is on top of the sausage dog mixed in with the ketchup
2396639,knife,fork,375,500,260,337,34,119,382,452,77,162,Fork and knife is in the customers hands
2396648,cows,cows,338,500,21,163,220,307,289,352,155,198,Cows are the brown animals
2396760,poles,poles,346,500,345,365,146,212,417,455,107,179,Poles is in the persons hands on the right
2396778,pizza,pizza,500,333,95,245,224,300,0,263,323,499,Pizza are they gonna eat
2396778,water,water,500,333,43,96,244,280,239,298,179,305,Water is she drinking
2396848,giraffe,giraffe,375,500,264,397,92,317,88,247,100,319,Giraffes is this a picture of
2396892,sneakers,sneakers,500,365,223,264,461,483,264,308,459,486,Sneakers is white
2396988,Matching shirts,Matching shirts,500,479,268,430,140,366,228,313,118,257,Matching shirts are the couple wearing
2397003,Bread,soup,375,500,77,368,0,158,101,484,60,364,Bread and vegetable soup is the focus
2397016,woman,sign,500,333,93,273,171,477,40,159,36,488,A woman is posing next to a skyride sign is happening in this photo
2397053,Skis,Skis,375,500,193,229,317,374,248,265,323,373,Skis is on the boy's feet
2397056,pizza,knife,500,500,17,362,183,410,306,482,303,333,A pizza and a knife is on the plate
2397100,Zebra,Zebra,332,500,171,236,11,131,91,357,146,299,Zebra is the animal in this photo
2397817,gloves,gloves,333,500,204,215,192,202,210,219,200,207,Batting gloves is the hitter wearing on his hands
2397860,horses,horses,333,500,59,257,139,315,170,364,107,324,Horses are the policemen riding on
2397877,skis,skis,334,500,221,264,227,247,199,224,224,246,Skis is the person wearing on their feet
2397882,utensils,utensils,375,500,60,90,209,221,121,158,193,211,Utensils is the woman in red holding in her hands
2398002,horses,horses,375,500,361,386,200,220,379,404,201,219,Horses are the people riding
2398051,fence,fence,357,500,0,70,44,77,114,192,0,31,The top of the fence is yellow
2398122,hot dogs,hot dogs,500,374,18,374,86,407,0,231,60,289,Hot dogs is in the picture
2398203,money,money,333,500,241,263,70,138,174,190,117,127,Money is in the person's hand on the top right of the page
2398345,skis,skis,334,500,178,316,149,164,177,313,137,163,Skis is on the person's feet
2398405,Woman,coat,500,373,214,343,40,483,214,343,113,349,Woman's coat is white
2398428,chairs,chairs,379,500,0,95,43,259,128,383,25,247,The chairs is wooden
2398458,giraffes,giraffes,333,500,65,264,65,332,257,498,27,332,Giraffes are they
2398535,shoes,shoes,500,386,80,136,348,402,132,196,349,403,Shoes is on the floor
2398554,siren lights,siren lights,332,500,263,280,234,249,398,408,231,242,Siren lights is the lights on the motorcycle
2398572,bear,parachute,500,333,140,223,118,189,66,226,0,98,A teddy bear with parachute is in the picture
2398578,sheets,sheets,332,500,18,498,106,333,317,498,109,264,Wrinkled sheets is under the blanket
2398623,computers,computers,333,500,117,222,267,325,314,410,251,328,Working on their computers are the people doing
2398623,flowers,flowers,333,500,243,308,14,115,204,276,12,115,Flowers is in the decoration above the bed
2398770,thermos,thermos,375,500,229,259,68,140,267,292,120,141,Thermos is by the box on the bench
2398773,snowboards,snowboards,375,500,91,163,254,279,63,104,228,249,Snowboards are the humans standing on
2398794,batter's socks,batter's socks,346,500,350,367,214,248,416,440,212,251,Batter's socks is black
2398888,man,computer,371,500,52,185,68,279,103,224,169,224,A man with a computer is on the mural
2398936,tracks,tracks,500,332,0,190,362,499,0,107,315,367,Tracks is the train on
2398972,Goggles,Goggles,333,500,181,204,71,81,290,310,97,108,Goggles are they wearing in their faces
2399049,flags,flags,333,500,56,75,15,44,115,142,9,32,Flags is on the motorcycle
2399135,mirror,sink,500,356,0,92,172,295,0,127,303,382,A mirror and sink is on the wall
2399323,Food,Food,375,500,54,291,155,375,263,499,0,289,Food is this a picture of
2399340,trucks,trucks,375,500,310,452,279,349,36,211,270,338,2 trucks is yellow in the photo
2399414,Oil,vinaigrette,333,500,87,123,65,146,123,164,115,148,Oil and vinaigrette is in the cruet set
2399416,Helmets,Helmets,500,333,144,165,207,231,222,246,205,233,Helmets are the riders wearing on their heads
2399535,hot dogs,hot dogs,500,375,141,347,133,397,0,137,98,286,Hot dogs is it
2399628,Shorts,Shorts,333,500,140,211,109,153,292,346,126,151,Shorts are the girl passengers wearing
2399812,benches,benches,375,500,279,321,140,161,334,355,142,154,Wooden benches is brown
2399816,utensils,utensils,500,375,256,279,238,291,83,103,233,303,Eating utensils is the man in the middle of the photo holding in his hands
2399837,tennis rackets,tennis rackets,334,500,119,186,77,138,197,260,131,151,Tennis rackets are the women holding in their hands
2399918,Cake,Cake,500,399,219,256,352,388,239,268,227,256,Cake is on his plate
2400045,tusks,tusks,333,500,197,203,224,239,213,226,224,238,Tusks are the white things on the elephants face
2400175,skier,skier,375,500,240,276,160,217,100,147,145,292,A skier are they watching
2400302,Sweat bands,Sweat bands,334,500,346,378,247,289,117,138,106,138,Sweat bands is on the man's wrists
2400362,Fluorescent lights,Fluorescent lights,333,500,153,395,102,118,13,360,2,32,Fluorescent lights is above the dog-owner's head
2400490,lights,lights,375,500,205,260,320,357,75,102,299,327,Tail lights is the red
2400527,Tepees,Tepees,333,500,296,479,0,154,106,291,0,209,Tepees is behind the rocks
2400600,wet suits,wet suits,333,500,56,102,111,178,403,435,150,218,Wet suits are the surfers wearing
2400657,kite,he,500,375,49,95,28,67,157,356,185,498,He is flying a kite is the man doing
2400714,lights,lights,334,500,267,313,185,234,262,316,233,284,Lights is next to him
2400766,tracks,tracks,136,500,0,499,111,123,0,499,98,111,The tracks are the trains on
2400900,computers,computers,333,500,107,283,63,237,282,468,50,237,Computers is on the table
2400958,Jeans,Jeans,334,500,0,45,102,333,177,292,32,302,Jeans are the people wearing
2401014,bread,bread,333,500,69,215,147,248,109,296,166,272,Bread is on the plate
2401028,papers,papers,280,500,287,497,214,280,457,497,221,281,Papers is the blue pen lying on top of
2401051,tracks,tracks,374,500,76,321,284,371,336,439,341,372,Train tracks is the train riding on
2401096,animal,animal,500,333,15,323,95,488,25,122,125,388,An animal is this
2401200,sneakers,sneakers,261,500,200,207,164,182,245,263,188,195,Sneakers is the man wearing
2401272,zebras,zebras,332,500,56,201,96,202,269,400,150,263,Zebras is in the field
2401314,horses,horses,331,500,376,444,131,227,229,279,145,229,Sitting on horses are the people doing
2401320,surfboards,surfboards,374,500,146,178,215,222,250,292,242,257,Sitting on surfboards are the people doing
2401439,cats,cats,375,500,0,267,8,374,213,374,80,254,Cats is in the photo
2401599,horses,horses,333,500,226,244,180,208,196,217,173,205,Riding horses are the people doing
2401630,giraffes,giraffes,500,375,113,306,40,421,233,372,157,399,Giraffes is this a picture of
2401672,bags,bags,500,335,44,174,321,487,0,98,359,499,Bags is in front of the chair
2401737,horses,horses,383,500,105,134,184,280,158,320,151,333,Horses is on the ground
2401999,hats,hats,333,500,169,299,87,167,29,135,87,167,Hats is sitting on the suitcase
2402072,Houses,Houses,500,334,0,94,69,154,156,332,83,158,Houses is in the background of the picture
2402082,ski poles,ski poles,375,500,168,211,299,372,215,256,321,373,Ski poles is the man holding
2402128,shoes,shoes,343,500,81,123,272,292,58,70,267,290,Shoes is blue
2402165,flowers,flowers,500,375,60,151,13,89,0,296,97,256,Flowers is in the vase
2402196,controller,controller,500,375,197,233,166,191,77,100,275,305,A controller is in the man's hand
2402359,poles,poles,334,500,299,305,59,67,311,367,74,92,Poles is in his hand
2402361,sneakers,sneakers,375,500,202,226,235,259,229,257,230,248,Sneakers is she wearing
2402412,sand,sand,334,500,4,497,193,331,0,498,160,185,Sand are the two people in the front standing on
2402412,swimsuits,swimsuits,334,500,147,191,152,227,368,417,170,242,Swimsuits are the two people wearing
2402433,houses,houses,500,375,13,192,18,218,187,373,53,205,Large white houses is seen in the background
2402435,their,their,333,500,310,346,131,238,200,230,114,214,Riding their bikes are the bikers doing
2402441,clocks,clocks,500,246,98,126,219,248,81,93,221,249,Clocks are the circular shapes on the tower
2402445,umbrellas,umbrellas,333,500,0,498,0,123,215,498,87,199,Umbrellas are the men holding
2402748,Cars,Cars,375,500,154,268,58,97,59,152,64,101,Cars is parked across the street
2402772,Giraffes,Giraffes,375,500,152,499,117,374,160,342,31,374,Giraffes are these
2402830,horn,horn,281,500,217,227,54,67,233,242,52,65,Horn like growths are ossicones
2402962,giraffes,giraffes,333,500,13,89,147,304,34,129,148,304,Giraffes are the animals shown
2402991,windows,windows,331,500,52,107,80,185,382,432,57,243,The windows is the source of light
2403031,motorcycles,motorcycles,500,334,28,214,258,425,187,300,243,320,Motorcycles is in the photo
2403049,thumbs,thumbs,286,450,151,162,196,215,304,312,176,191,Giving a thumbs up are the 2 men on the sides doing
2403118,boots,boots,500,500,202,231,391,431,225,250,391,427,Boots is on his feet
2403289,Man,shirt,333,500,369,431,45,298,376,432,78,181,Man's shirt is red
2403289,Cars,Cars,333,500,403,472,122,165,490,500,133,162,Cars is yellow
2403427,Cows,Cows,332,500,24,499,31,332,356,500,0,90,Cows are those
2403514,beach,boat,375,500,0,499,249,373,256,476,41,260,A boat near the beach is this a pic of
2403716,curtains,curtains,500,500,181,294,56,131,0,77,257,423,Curtains is on the window
2403806,Hands,Hands,375,500,274,365,184,305,228,309,50,114,Hands is the child using to eat
2403954,fork,knife,500,375,335,359,298,436,17,34,277,366,A fork and a knife is in this person's hands
2404024,umbrellas,umbrellas,333,500,197,499,0,243,0,260,0,244,Umbrellas are they holding
2404024,stars,stars,333,500,312,386,143,185,72,155,138,208,Stars are on the shirts
2404063,shirt,shirt,375,500,164,249,69,155,117,172,70,168,Shirt is purple
2404154,Paper plates,Paper plates,500,500,13,242,343,483,236,479,293,479,Paper plates is the pizza served on
2404368,woman,shirt,375,500,243,409,67,374,242,408,125,283,The woman's shirt is in white color
2404373,dock,dock,333,500,309,357,145,180,433,486,148,164,Dock is in the distance
2404399,beach,umbrella,375,500,0,500,336,374,186,407,108,222,A beach umbrella is the man holding
2404465,trees,trees,500,500,0,86,0,173,35,162,0,158,Trees is in the background
2404473,suit,tie,500,375,0,375,262,498,155,223,353,498,Suit and tie is he wearing
2404544,Skis,Skis,375,500,265,282,262,280,291,332,263,279,Skis are on the person's feet
2404622,gordon loved these hills,enjoy the view,375,500,170,344,102,125,203,304,132,152,Gordon loved these hills Enjoy the view is written on the bench
2404678,Flowers,table,500,333,71,273,139,459,0,334,406,500,Flowers on table is the focus
2404907,engines,engines,331,500,99,139,186,219,229,272,152,185,Engines are the two round things under the wings
2404929,livestock tags,livestock tags,500,500,378,389,190,206,248,257,151,158,Livestock tags is in their ears
2405141,zebras,zebras,500,322,71,242,214,452,178,260,191,412,Zebras is in the picture
2405161,Candles,Candles,334,500,314,333,205,228,396,413,205,228,Candles is lit in the image
2405401,horses,horses,500,393,56,202,57,362,245,375,42,348,Horses is pulling the wagon
2405419,sunglasses,sunglasses,375,500,329,384,62,79,195,229,37,53,Sunglasses are the women wearing
2405439,cabinets,cabinets,333,500,254,499,0,302,255,498,264,332,Cabinets is to the right of the cat
2405504,Hills,Hills,375,500,272,499,117,169,2,272,136,171,Hills is behind the cows
2405540,wood,chair,333,500,419,437,32,78,313,457,0,108,The chair is made of wood is the chair made of
2405616,Shirt,jeans,333,500,318,388,46,108,325,397,77,181,Shirt and jeans is he wearing
2405736,birds,birds,333,500,313,371,175,304,370,452,200,302,Birds is standing just outside
2405742,She,hotdog,375,500,58,408,8,374,22,269,159,252,She is eating a hotdog is the little girl eating
2405829,plates,plates,500,335,175,299,424,499,302,334,455,498,Plates is on the end of the table
2405891,cars,cars,500,375,0,182,343,497,2,182,399,498,Cars is behind the bus
2405893,snowboarder,snowboard,375,500,273,336,159,285,262,342,259,294,A snowboarder on a blue snowboard is bending over
2405935,goggles,goggles,500,333,47,57,194,200,160,172,157,169,Goggles are the people wearing on their face
2406026,brush,holder,500,334,52,77,246,292,51,88,268,308,Toilet brush and holder is beside toilet on the left
2406104,He,helmet,333,500,186,409,5,287,187,251,19,83,He is wearing a helmet to protect himself is the skateboarder wearing on his head
2406104,He,board,333,500,186,409,5,287,176,445,276,311,He is riding a long board is the the with the helmet riding
2406234,bicycles,bicycles,291,500,296,398,200,275,21,169,192,289,Bicycles is parked on the sidewalk
2406300,toothbrush,right hand,332,500,217,312,183,202,240,327,175,270,A toothbrush is in the right hand is in the woman's right hand
2406497,net,net,332,500,239,450,146,190,129,195,138,154,The net is in the center of the court
2406525,Pizza,Pizza,375,500,130,376,167,289,153,281,115,159,Pizza is the focus
2406638,mountains,mountains,500,465,97,305,387,399,210,465,377,404,Mountains is in the background
2406714,pillows,pillows,375,500,393,478,187,235,388,474,221,254,Pillows is on the bed
2406730,wii,wii,340,500,330,426,183,338,0,110,115,199,Playing a game on the wii are they doing
2406738,blinds,blinds,375,500,262,358,51,250,362,450,93,297,Blinds are on the windows
2406747,wheels,wheels,500,335,107,122,332,343,130,144,326,340,Wheels is directly under his skateboard
2406829,artwork,artwork,381,500,203,285,175,259,206,282,282,367,The circular artwork is in color
2406865,Honey Bucket,Honey Bucket,500,332,180,231,273,299,256,289,268,289,Honey Bucket is the name on the door
