ImageID,LabelName1,LabelName2,ImageHeight,ImageWidth,XMin1,XMax1,YMin1,YMax1,XMin2,XMax2,YMin2,YMax2,ReferringExpression
new2400,wall,building,600,800,190,282,80,211,153,619,66,252,wall are  on building
new2401,window,building,600,800,369,406,30,97,295,426,12,312,window on are building
new2404, pole,flag,600,800,773,798,7,73,732,777,2,115, pole are of a flag
new2405,sign,building,600,800,227,312,340,382,268,791,7,433,sign near a building
new2406,hydrant,sidewalk,600,800,433,474,217,286,1,791,177,595,hydrant on the sidewalk
new2407,person,person,600,800,217,322,248,486,217,322,248,486,person are standing up person
new2408,person,shopping bag,600,800,496,627,111,445,484,535,282,381,person is carrying shopping bag
new2409,person,sidewalk,600,800,444,525,208,416,2,799,265,598,person are walking on a sidewalk
new2410,car,street,600,800,294,658,369,524,4,801,396,596,car are driving down street
new2413,window,building,600,800,646,666,150,194,414,798,4,373,window belonging to a building
new2414,wall,building,600,800,527,787,3,288,1,158,118,446,wall on are building
new2415,manhole,sidewalk,800,600,170,249,649,672,2,600,530,796,manhole are in an sidewalk
new2416,man,coat,600,800,129,185,265,445,123,198,302,374,man wearing a a coat
new2417,advertisement,building,600,800,2,556,0,270,4,608,12,429,advertisement on are building
new2418,man,umbrella,600,800,620,702,383,568,641,671,469,568,man are walking with umbrella
new2419,windshield,van,600,800,312,520,501,597,124,609,480,597,windshield on are van
new2420,fencing,curb,600,800,2,723,400,500,3,756,426,498,fencing along the curb
new2421,Photo,Photo,800,600,4,599,1,797,4,599,1,797,Photo taken during the day Photo
new2422,man,kid,600,800,276,310,402,492,252,282,430,491,man holds hands with kid
new2423,sign ,building,600,800,254,288,351,439,150,800,5,487,sign  are  on building
new2425,green cross,building,600,800,127,153,444,524,72,726,510,594,green cross is on top of building
new2427,car ,road,600,800,379,536,341,417,209,798,354,592,car  on are road
new2428,vehicles,road,600,800,167,466,292,377,4,798,335,595,vehicles are along side road
new2430,guy,shorts,600,800,474,519,238,399,482,509,315,371,guy wearing a a shorts
new2431,clouds,sky,600,800,332,479,23,100,688,744,35,67,clouds are inside of a sky
new2432,barrels,tops,600,800,630,800,364,526,626,796,367,433,barrels are with a tops
new2433,beam,bridge,600,800,113,162,36,462,5,799,309,550,beam on are bridge
new2434,cups,table,600,800,746,799,325,568,3,799,134,595,cups  on   table
new2435,needle,needle,600,800,259,272,91,132,259,272,91,132,needle top of a building needle
new2436,windows,building,600,800,517,619,213,367,484,631,22,336,windows on are building
new2437,door,city,600,800,135,295,345,418,1,798,6,590,door are in an city
new2438,man,khakis,600,800,256,390,111,596,260,373,395,597,man wearing a a khakis
new2441,wall,building,533,800,5,597,2,284,3,598,4,274,wall on are building
new2442,flag,building,533,800,309,400,104,266,327,796,7,530,flag is hanging from  building
new2445,cab,street,533,800,548,705,368,446,1,799,366,532,cab on are street
new2448,Painting,wall,533,800,200,682,26,499,9,800,0,526,Painting is on the wall
new2449,painting,wall,533,800,94,386,120,376,9,800,0,528,painting is hanging on the wall
new2452,photograph,wall,533,800,475,499,257,287,470,591,115,310,photograph on are wall
new2453,chair,surface,533,800,152,525,38,512,19,789,77,513,chair on are surface
new2459,vehicle,lot,600,800,387,421,472,499,93,746,462,595,vehicle on are lot
new2462,building,street,600,800,522,797,0,395,226,797,377,598,building is next to street
new2464,person,water,600,800,393,475,340,400,491,694,369,435,person standing by an water
new2466,blue flag,building,600,800,391,423,270,328,404,517,51,374,blue flag on are building
new2467,van,road,600,800,324,598,332,470,2,799,399,598,van on are road
new2468,house,window,600,800,16,331,148,436,234,266,303,384,house has a a window
new2469,bushes, shrubs,600,800,84,250,371,433,136,235,386,419,bushes and an  shrubs
new2470,sign,walkway,600,800,340,374,361,445,50,795,408,594,sign on are walkway
new2471,pole,sidewalk,600,800,142,200,3,267,8,538,228,590,pole is on sidewalk
new2472,flowers,bush,600,800,354,496,180,301,319,590,158,439,flowers on are bush
new2473,license plate,bus,600,800,664,704,374,399,513,790,190,464,license plate on are bus
new2476,window,house,600,800,429,447,306,330,412,602,260,356,window of a house
new2477,leaves,tree,600,800,655,746,66,294,578,800,1,542,leaves on are tree
new2478,rocks,water,600,800,404,469,345,449,567,725,298,385,rocks are near the water
new2479,trees,mountain,600,800,10,259,198,534,5,326,100,387,trees on are mountain
new2480,evergreens,evergreens,600,800,3,280,260,426,3,280,260,426,evergreens growing on mountain evergreens
new2481,man,pants,600,800,304,394,315,564,318,382,431,556,man in khaki pants
new2482,road,water,600,800,246,383,427,596,327,405,342,427,road are near the water
new2484,hair ,Man,600,800,384,416,310,334,366,438,303,503,hair  on the Man
new2485,man,shirt,600,800,77,217,242,543,84,200,296,431,man wearing a a shirt
new2486,boulder,corner,600,800,3,148,515,598,11,43,522,539,boulder are with a corner
new2487,rocks,rocks,600,800,0,799,2,596,0,799,2,596,rocks on the rocks
new2489,snow,soil,600,800,2,799,329,598,595,769,462,558,snow on the soil
new2490,woman,shirt,600,800,233,258,468,525,237,248,485,511,woman with a shirt
new2491,WALL,BUILDING,600,800,656,669,353,370,635,671,352,370,WALL on are BUILDING
new2492,shadow,trees,600,800,80,136,297,357,5,191,329,389,shadow are next to the trees
new2493,vehicles,road,600,800,200,416,421,458,3,440,417,466,vehicles on are road
new2494,man,pants,600,800,279,330,330,546,280,326,420,493,man  wearing pants
new2497,building,roof,600,800,533,800,423,594,528,778,413,509,building are with a roof
new2499,man,hat,800,600,408,442,570,626,411,434,579,599,man wearing a a hat
new2500,sun,horizon,600,800,414,436,236,256,183,619,184,543,sun beyond the horizon
new2502,trees,water,600,800,670,785,188,356,9,799,360,597,trees is by water
new2504,sail boat,water,600,800,701,727,294,356,490,566,372,406,sail boat is on top of water
new2506,structure,bridge,600,800,637,738,86,588,14,791,70,590,structure is on bridge
new2507,cross,train,600,800,521,563,370,423,4,794,333,493,cross is on train
new2508,STAKE,grass,600,800,466,486,547,595,6,780,508,588,STAKE is on grass
new2509,window,HOUSE,600,800,366,389,358,377,357,406,358,395,window is on HOUSE
new2510,clouds,sky,600,800,9,793,1,294,16,798,1,246,clouds are in an sky
new2511,clouds,sky,600,800,1,706,4,216,2,800,4,369,clouds are in sky
new2512,vehicle,road,600,800,88,628,267,505,3,800,443,599,vehicle parked on the road
new2516,grass,hill,600,800,300,794,479,592,147,796,267,590,grass on are hill
new2517,hill,vegetation,600,800,470,796,286,386,13,475,493,591,hill are with a vegetation
new2518,trees,hill,600,800,194,251,305,348,268,324,301,347,trees on are hill
new2519,tree,field,600,800,667,756,290,366,399,579,456,537,tree are in an field
new2520,tree,field,600,800,280,427,300,437,5,779,437,597,tree are in an field
new2521,tree,field,600,800,405,478,144,242,2,800,67,598,tree in a field
new2522,tire,rim,600,800,26,65,444,492,38,57,458,484,tire with the rim
new2524,shadow,shadow,600,800,1,378,497,565,1,378,497,565,shadow on are shadow
new2525,tree,car,600,800,137,623,14,527,308,426,424,481,tree near a car
new2527,hills,horizon,600,800,369,563,285,345,26,788,288,385,hills are in an horizon
new2528,blue sky,highway,600,800,5,799,4,311,349,766,451,595,blue sky is above highway
new2529,digital sign,road,600,800,264,300,441,476,4,782,464,596,digital sign on are road
new2535,tree,woods,600,800,174,233,72,296,334,799,14,596,tree are in an woods
new2536,field,field,600,800,2,660,102,281,2,660,102,281,field are in an field
new2537,spots,bench,600,800,62,122,376,417,71,319,287,439,spots on are bench
new2539,antenna,roof,600,800,656,701,261,301,336,769,269,358,antenna on are roof
new2540,leaves,tree,600,800,195,237,315,368,263,348,310,394,leaves on are tree
new2541,leaves,tree,600,800,229,283,156,385,202,306,121,405,leaves a part of a tree
new2543,car,street,600,800,183,247,365,392,4,416,396,585,car are parked on side of street
new2544,sign,pole,600,800,167,183,390,411,170,177,408,450,sign on are pole
new2546,can,grass,600,800,501,549,365,432,403,800,387,512,can left on the grass
new2547,shadow,side walk,600,800,486,611,531,555,272,793,370,598,shadow is on side walk
new2548,car,lot,600,800,758,798,451,513,3,798,451,597,car is in lot
new2549,grass,ground,600,800,2,354,362,432,10,363,334,489,grass on are ground
new2550,car,road,600,800,630,682,314,336,358,766,304,334,car are driving on road
new2551,hay,truck,600,800,618,653,457,497,535,675,430,535,hay on  a truck
new2553,bridge,water,600,800,369,761,16,363,450,767,363,534,bridge are reflecting on water
new2554,wall,sidewalk,600,800,3,488,556,586,6,796,526,588,wall is under the sidewalk
new2555,wine,glass,600,800,508,589,208,285,471,602,145,399,wine are in an glass
new2556,building,lantern,800,600,1,600,2,798,148,496,223,509,building on are lantern
new2557,tree,house,600,800,85,715,200,597,79,799,153,597,tree is by house
new2558,vehicle,road,600,800,413,679,217,359,5,800,290,595,vehicle is parked alongside road
new2559,vehicles,road,600,800,668,714,305,332,533,767,386,582,vehicles are parked alongside road
new2560,lamp,rail,431,323,137,160,39,77,160,184,72,96,lamp on are rail
new2563,trees,mountain,420,560,229,335,133,167,84,316,101,168,trees on are mountain
new2564,tree,trunk,420,560,485,559,168,419,509,534,359,418,tree has a a trunk
new2566,window,building,420,560,72,84,208,220,3,391,1,417,window on are building
new2567,clock,roof,420,560,276,309,58,94,20,531,92,147,clock is on the roof
new2576,vehicles,road,600,800,198,283,436,456,110,800,442,468,vehicles are parked along road
new2577,dome,building,600,800,457,626,86,260,444,640,89,438,dome on are building
new2578,city,water,600,800,2,784,271,463,25,797,450,586,city on front of an water
new2580,building,rock,600,800,517,554,189,246,472,602,218,287,building at edge of a rock
new2581,woman,stairs,800,600,451,487,512,623,378,521,569,646,woman are walking down stairs
new2582,window,building,800,600,422,586,667,784,80,549,446,763,window on are building
new2583,window,building,600,800,361,402,338,381,2,448,108,524,window on are building
new2584,leafs,tree,600,800,628,650,258,284,613,760,225,346,leafs on are tree
new2585,bokes,balls,600,800,305,387,482,540,274,373,408,528,bokes is full of balls
new2586,window,building,600,800,648,669,299,324,138,708,137,429,window is on building
new2587,green leaves,tree,600,800,67,125,352,416,6,163,140,448,green leaves on are tree
new2588,lady,pet,600,800,25,105,309,487,4,40,395,476,lady is walking a pet
new2589,man ,shirt,800,600,278,352,572,689,282,337,595,648,man  is wearing shirt
new2591,wheel ,van,600,800,180,204,491,531,82,306,352,539,wheel  are of a van
new2595,door,truck,600,800,656,702,164,225,525,753,140,254,door are of a truck
new2596,light pole,tree,600,800,602,664,69,560,496,786,43,507,light pole are next to the tree
new2597,front,car,600,800,204,276,337,377,203,345,306,383,front on are car
new2598,log,cabin,600,800,37,98,292,309,5,102,288,366,log are of a cabin
new2599,sign,grass,600,800,342,361,306,365,107,784,390,561,sign on are grass
new2609,marker,road,600,800,284,348,487,503,32,507,521,597,marker dividing road
new2610,window ,building,600,800,46,54,274,290,25,262,210,339,window  on are building
new2611,nest,tree,533,800,312,752,443,527,353,614,437,507,nest in the tree
new2612,feathers,bird,533,800,474,583,130,296,155,790,54,523,feathers on are bird
new2613,bird,beak,600,400,21,253,22,596,177,249,28,97,bird has a a beak
new2615,leaves ,tree,533,800,417,493,127,224,417,493,127,224,leaves  are in an tree
new2617,boy,grass,533,800,162,546,41,493,3,800,2,531,boy is sitting on the grass
new2618,grey seal,rocks,533,800,526,790,162,304,4,789,72,525,grey seal on are rocks
new2619,eye,bird,533,800,188,222,128,166,107,716,49,497,eye on are bird
new2625,bird,water,377,800,432,452,234,254,4,797,194,371,bird are flying over water
new2626,rock,algae,600,600,355,599,2,482,453,493,155,194,rock has a a algae
new2629,bird,beak ,533,800,445,609,124,430,435,476,115,158,bird has a a beak 
new2630,bud,plant,533,800,305,367,329,391,102,372,232,530,bud growing on from the plant
new2631,leaf,alligator,534,800,454,487,257,357,2,597,1,346,leaf is by alligator
new2632,leaves,tree,600,800,632,651,121,142,338,628,1,133,leaves on are tree
new2633,moss,trunk,600,800,546,589,149,185,531,679,8,476,moss on are trunk
new2635,brown sign,ground,600,800,494,686,402,531,3,795,223,592,brown sign on the ground
new2636,leaf,tree,600,800,215,220,251,259,199,280,221,295,leaf on are tree
new2637,squirrel,whiskers,533,800,244,799,10,529,185,273,264,398,squirrel has a a whiskers
new2639,spot,giraffe,534,800,490,516,311,364,171,799,32,532,spot on are giraffe
new2640,Trees,Trees,534,801,588,796,135,218,588,796,135,218,Trees beyond a Trees
new2641,elephant,leg,534,800,164,798,86,532,380,593,308,532,elephant has a a leg
new2642,grass,zebra,534,800,139,335,316,488,70,600,109,452,grass is around zebra
new2645,giraffe,open lands,533,800,659,718,279,373,4,799,302,530,giraffe standing in open lands
new2656,stripe,balloon,801,534,173,283,199,499,165,486,187,535,stripe on are balloon
new2657,goat,grass,800,534,99,439,44,472,16,535,8,799,goat is in grass
new2658,dead plants,ground,534,800,406,800,227,415,0,800,0,532,dead plants is on the  ground
new2659,two lions,field,534,800,47,565,25,515,6,791,8,515,two lions are laying in field
new2664,zebras,grass,346,800,207,658,188,281,10,790,230,344,zebras standing in the grass
new2666,lioness,cub,600,600,6,322,46,589,277,555,130,445,lioness licking a cub
new2668,elephant,trunk,533,800,160,708,32,414,158,244,75,240,elephant has a a trunk
new2669,body,water,533,800,4,793,357,487,11,792,384,485,body are of a water
new2670,window,house,600,800,676,710,197,235,657,740,147,393,window on are house
new2671,woman,sidewalk,600,800,171,206,426,540,2,686,469,569,woman on are sidewalk
new2672,woman,sidewalk,600,800,41,68,435,519,5,111,499,598,woman are walking on a sidewalk
new2673,flower,water,600,800,714,740,400,418,2,789,380,596,flower is by water
new2674,scene,river,600,800,2,796,5,590,158,786,331,577,scene near the river
new2680,person,water,600,800,105,111,347,363,1,796,363,598,person are near the water
new2681,building,window,600,800,113,358,106,406,285,322,164,217,building has a a window
new2687,steps,door,800,600,390,419,581,610,397,426,542,586,steps to an door
new2689,window,girl,800,600,46,157,442,641,87,196,589,724,window behind the girl
new2690,wall,building,600,800,144,242,509,549,141,261,477,551,wall on are building
new2691,sign,pole,600,800,251,275,410,434,261,269,430,478,sign on a pole
new2692,median,road,600,800,61,296,402,418,9,800,402,594,median are in an road
new2693,white line,road,600,800,432,450,467,483,277,747,432,597,white line are painted in road
new2694,wall,building,600,800,504,797,377,418,658,790,326,384,wall on the side of a building
new2699,trees,road,600,800,308,445,232,454,470,564,483,573,trees is on side of road
